event_id,ts,user_id,item_id,event_type
82e5d219-a30e-4572-a06b-daa5a33ca45a,2024-06-02T10:39:00,u_155,i_168,view
9ed44ede-5b75-4034-8dca-4a84f8d7d95c,2024-05-14T23:06:00,u_177,i_176,view
a13af73c-9927-4134-be2c-7db5cc974a3e,2024-08-01T04:37:00,u_168,i_65,view
ad5f6d92-6ed2-46eb-9bcc-5f51353ab0a1,2024-06-28T03:09:00,u_194,i_175,view
04ebfbad-7b5c-40f3-847e-4240e257ffd2,2024-05-28T13:43:00,u_12,i_181,view
09cba40e-adee-419c-b536-d442587c7ec5,2024-05-13T19:53:00,u_131,i_281,view
6487a536-a2c6-44f1-8850-fb580b918c1c,2024-05-25T13:39:00,u_185,i_160,view
dd099373-80df-413b-9aa4-b69d2a41861a,2024-08-21T12:57:00,u_26,i_23,view
4b9c327e-6462-47d5-9209-f85e45afbb5b,2024-08-18T20:06:00,u_180,i_52,view
371ec637-a28b-4caa-b37d-f4ce00f14f08,2024-05-29T18:01:00,u_103,i_65,view
36c3b527-755e-43ed-a4dc-8265c87f8c3e,2024-06-21T03:32:00,u_103,i_256,view
13808578-6ca8-44cc-b761-03fc7e8d6c15,2024-07-08T21:58:00,u_63,i_142,view
a9d62020-70a8-4ccf-8027-02e3d1a7e094,2024-06-29T19:28:00,u_164,i_50,view
a9769beb-9f8d-462c-8322-a5ebebde589a,2024-06-05T11:29:00,u_177,i_139,view
c344acb4-0349-4f52-a864-47f28dec095c,2024-05-18T13:35:00,u_7,i_181,view
8e7edad4-b7a0-42a1-9868-97e1b35c4768,2024-08-12T14:25:00,u_99,i_10,purchase
792c18ba-5c6e-4584-8fe1-e29122af2794,2024-05-18T11:50:00,u_163,i_151,view
febe7e0a-bc08-4ca2-ae13-ee54364f1da7,2024-06-23T23:49:00,u_83,i_116,view
308dd66c-1eab-4e57-a063-cbb7a3bc3ef1,2024-08-11T07:42:00,u_72,i_190,purchase
5d50de06-936e-442f-b366-8cc58b9ac2ad,2024-07-12T14:52:00,u_42,i_278,view
447aeafa-1f22-42f1-86f9-f4b28b955237,2024-08-28T23:24:00,u_185,i_110,view
7210d9c0-03fa-4d3f-a7a8-4c14adc6e810,2024-06-26T14:21:00,u_100,i_248,view
b3424d9d-8aab-43c7-b361-c2500f373a00,2024-06-15T10:22:00,u_141,i_268,purchase
a55bbf6f-f69b-4a9d-b342-a3ce92e6a1f7,2024-07-27T02:31:00,u_177,i_104,view
4abebe56-2a83-400f-8ae1-5557639f121c,2024-06-10T01:26:00,u_91,i_43,view
cc173abb-1f1a-4932-a57c-ee3af510a30a,2024-05-09T18:27:00,u_133,i_60,view
40622a94-8e98-43d1-bd17-cceef7bac350,2024-07-19T17:24:00,u_137,i_245,view
bddfb272-3f08-4745-b213-8b889415fa7b,2024-06-30T05:51:00,u_46,i_156,add_to_cart
79fb3f04-3b48-4a43-a5e9-9dd306a27c7a,2024-06-02T15:44:00,u_115,i_276,add_to_cart
60e4d65c-0366-4a30-ad55-134122c6576e,2024-08-16T17:32:00,u_171,i_298,add_to_cart
85cb79aa-44cc-41ec-9025-667fcc0cf9fb,2024-06-25T05:29:00,u_17,i_86,view
81969c02-7acb-424f-838e-7d9f6e3ea196,2024-06-15T11:21:00,u_72,i_50,view
fe64d7a4-2150-4d04-a850-58ae2c4fec50,2024-08-22T08:23:00,u_18,i_138,add_to_cart
9440727c-c31b-48db-bda7-b4ad62e2b010,2024-07-15T09:54:00,u_178,i_281,view
86610557-13cc-44f8-b0f6-e014c142ff4b,2024-08-08T23:21:00,u_174,i_200,view
79d9b26c-1f8c-4c2b-bd1c-2725c20ef24b,2024-07-11T08:14:00,u_51,i_229,view
4e26e934-d427-4cb8-addb-875baf796383,2024-05-20T09:23:00,u_4,i_93,view
26a70c92-f291-4369-a0d0-6f5c48b49b2b,2024-07-25T17:17:00,u_131,i_241,purchase
c7437ae4-299a-4c96-bd7e-d7a2c2f295af,2024-07-16T05:27:00,u_178,i_277,view
b22d97a9-ad12-42f6-8ba6-e53880fa1523,2024-08-08T09:53:00,u_137,i_171,view
361d55bb-2e2a-4882-9d4c-6293c194e41d,2024-08-02T18:49:00,u_100,i_129,view
d52daa26-f324-413c-99e5-e85cdb279a9d,2024-08-25T21:04:00,u_69,i_118,view
ea7f18c2-d23e-43fa-9d20-25b05b4b8ef5,2024-08-24T08:39:00,u_13,i_74,view
6a25c78c-e238-484c-86e0-017f7ef4f5df,2024-06-09T07:06:00,u_171,i_289,purchase
ddb34d18-ec7b-4c3f-b674-258ac3c620c7,2024-06-20T14:58:00,u_141,i_78,view
7bc5cec5-3fad-451d-a3f8-babd5def0c35,2024-08-12T16:10:00,u_153,i_206,view
c089b604-7390-4c53-86fe-11192ec17026,2024-05-02T00:23:00,u_142,i_145,view
04ee1a2f-cb8a-4fb1-83ef-1a8669b161be,2024-07-17T07:34:00,u_138,i_131,view
cf0b47ea-f6d7-4c9e-92f9-3c5febb469c4,2024-07-13T03:15:00,u_95,i_76,add_to_cart
7219c0c9-e9be-44c1-ba8f-68ecb9ed66ab,2024-07-24T06:49:00,u_81,i_160,view
2d5c37e6-87f1-4542-81ff-efd4221e5186,2024-07-10T15:09:00,u_40,i_188,view
1caea340-532f-4226-8665-eb95aed3cf20,2024-06-02T09:11:00,u_144,i_294,view
74ece63a-fbf6-430b-8a8a-f6813a41f133,2024-06-24T02:43:00,u_198,i_224,view
ad3667e6-8885-49c6-8f31-4cac90d78290,2024-08-01T05:39:00,u_178,i_254,add_to_cart
99067736-e41c-4dcc-a0ac-646ae734ad1f,2024-06-09T02:00:00,u_116,i_16,add_to_cart
85ee37b9-b0ac-4fd2-bccd-2997cbf6fb2a,2024-07-04T20:00:00,u_72,i_77,view
5f8630fe-e4e1-433d-af63-d478de191076,2024-07-19T22:20:00,u_47,i_298,purchase
9dacb3b3-5ab3-4bdd-8e05-7a24bbfce047,2024-06-27T20:50:00,u_183,i_51,view
19016d7c-101b-4224-9f3d-909f3c3dbd37,2024-05-13T13:05:00,u_65,i_137,view
5482c203-9c53-4ce4-a0ba-0eadbfa6da91,2024-08-18T23:15:00,u_22,i_193,view
35fc567e-c1e8-4d12-9067-ce7e9bd8c247,2024-08-25T08:16:00,u_2,i_264,view
ac5b632d-87a7-4f35-bf88-cbe96010e1a1,2024-08-25T18:02:00,u_151,i_106,add_to_cart
7a50b8cd-9501-429c-9576-40f7c987507a,2024-06-09T01:50:00,u_42,i_146,view
04160949-184d-425c-ba07-a0a287da7609,2024-07-18T05:50:00,u_91,i_153,view
cef0adca-50ae-4a7c-9401-7e0142d1667a,2024-08-07T23:04:00,u_127,i_99,add_to_cart
da26546d-cfa5-4ba0-a7f5-134752dc4d31,2024-06-04T09:11:00,u_75,i_164,view
256d3ca7-765c-42c2-90c6-008df655f720,2024-06-22T22:59:00,u_138,i_169,purchase
7344aeab-74f0-4f1c-bbcf-f9d2cc4341da,2024-08-21T20:42:00,u_9,i_101,view
d30c7c22-b90f-4b3f-b8fb-359f25c53ef5,2024-05-10T03:19:00,u_138,i_24,view
382f9acd-3881-4468-883f-6fda217abab0,2024-06-02T18:52:00,u_63,i_61,view
485b994d-ca9d-4695-8c19-ad2252e6a876,2024-05-07T12:06:00,u_45,i_119,add_to_cart
27d9e24d-d020-4c81-9898-9db75ced2ea6,2024-08-28T01:07:00,u_57,i_106,add_to_cart
09f06551-fa67-4c1d-be1e-afa7d29da359,2024-08-22T08:18:00,u_12,i_263,view
d0e2d015-d63f-4cc2-9144-bb2c0ac81f74,2024-08-25T19:12:00,u_61,i_71,view
5c206fe7-7461-401a-81ff-e70fcc2c0b52,2024-06-27T19:28:00,u_145,i_94,view
7631950f-24b3-46a4-86a9-52ac7ec10cc7,2024-05-26T19:09:00,u_69,i_212,view
16472955-6e89-4993-9801-881e2112d750,2024-08-19T01:42:00,u_68,i_292,view
374f3029-34e0-49eb-aba7-5a47ab455475,2024-08-09T14:12:00,u_110,i_243,view
2bcadb0d-6893-430e-b5a8-c9dbba661cbc,2024-07-10T17:22:00,u_130,i_71,view
71b87093-2d46-44f4-8c83-7641ad1d7252,2024-06-28T23:33:00,u_174,i_273,view
5649adb9-8f3f-4969-92b3-cb237b55a759,2024-07-12T10:44:00,u_63,i_133,view
43fa1956-4947-44a1-89ce-156e4f76b0f6,2024-07-27T18:29:00,u_131,i_35,view
897a87b3-f1f0-4ffc-ac27-799d2b834bac,2024-05-18T16:35:00,u_100,i_201,view
1957ac23-82d0-4b3c-9dd9-abedc421c92e,2024-07-27T22:56:00,u_80,i_108,view
d2b6e958-5dd9-47c4-8a68-86c38c150724,2024-07-31T11:46:00,u_18,i_272,add_to_cart
cfa41782-353f-42d1-aa41-13e5766bc7fe,2024-06-14T20:39:00,u_117,i_128,add_to_cart
03d4b4f1-5341-4aa8-acdf-15c895d13c1b,2024-07-04T09:50:00,u_141,i_176,view
3b1bd4de-82ad-4e44-882f-25c12258f650,2024-08-07T05:53:00,u_182,i_83,view
d3110b2f-d00d-4dc5-88cf-52fbceb4bed3,2024-07-12T16:30:00,u_158,i_284,view
51e95fb1-6ad2-461f-a188-8edd223a5d8a,2024-07-01T11:36:00,u_9,i_157,view
dbcb7205-3510-441c-b3fa-668994a7badb,2024-06-01T04:28:00,u_112,i_157,view
7d573a78-86ef-41de-9ad4-484491dea358,2024-07-26T23:53:00,u_16,i_105,view
b77c1885-5dda-44d8-91b1-451b0db61222,2024-07-11T22:17:00,u_117,i_97,view
05ee6dca-e8f8-43f1-b720-0e27aa88f7fd,2024-07-11T17:19:00,u_86,i_163,view
db34f021-a1e4-4f22-ae42-5af56d249b93,2024-06-14T20:34:00,u_25,i_86,view
ab88e1a2-5547-4839-a128-facc47da0d2f,2024-07-31T18:15:00,u_182,i_298,view
b02516f5-37d8-42cc-8930-921359860790,2024-08-20T21:00:00,u_149,i_237,add_to_cart
cec36b8f-7240-424a-b4ae-b3f1ddf9cf10,2024-06-21T04:17:00,u_188,i_235,add_to_cart
7b96f76d-cb7f-4df3-905d-9d815688de3c,2024-05-21T10:08:00,u_103,i_261,view
1a80856d-4d7c-4690-9f57-7b702d7ef7cc,2024-05-09T08:09:00,u_104,i_221,view
4e13aa99-5f82-41a1-8992-ed9575360041,2024-07-28T06:18:00,u_163,i_136,add_to_cart
b2bfd0b5-ce04-4219-ae17-ed7aee4c82d5,2024-07-11T02:57:00,u_90,i_95,view
f31ee120-e189-4f01-9e19-f0c4d827f402,2024-05-23T01:18:00,u_100,i_10,view
691180e7-2636-4334-969f-e930c8bd5b1d,2024-06-16T06:42:00,u_100,i_279,add_to_cart
45849255-98fe-402c-8998-2e966560e331,2024-05-11T19:37:00,u_140,i_144,add_to_cart
af8099d4-05c7-464d-b361-ffd1827e9b51,2024-07-18T17:56:00,u_15,i_236,view
c6f77222-c5a2-472d-bf5a-a77c14172dd6,2024-08-08T05:09:00,u_157,i_252,view
94c46b61-6391-4398-9011-247402a836c3,2024-08-25T17:54:00,u_168,i_119,view
8f533c28-11d1-46b6-ae04-10022466cfa1,2024-07-25T11:02:00,u_21,i_44,view
4074b2f8-87e2-4dc3-a937-213f7cedc313,2024-08-27T17:40:00,u_143,i_17,view
03c68b6f-0112-4e62-88a1-91418c1bc85d,2024-05-05T14:34:00,u_12,i_239,view
a9b60786-6fec-4771-bcde-0a9ecc48a273,2024-06-20T12:04:00,u_141,i_297,add_to_cart
590fbf4c-1f8f-45cd-9abd-50ec52348835,2024-07-10T01:02:00,u_84,i_158,view
10fd2ae0-d2d1-4fc5-bf73-47f06b58b254,2024-05-03T07:20:00,u_25,i_299,view
9fda7e2d-dcea-4fc3-b51d-408a7aa6cadb,2024-07-28T05:37:00,u_117,i_166,view
6859f158-1048-4d01-8724-481753c114a3,2024-06-16T10:06:00,u_183,i_117,view
d7a68568-e760-47e7-b2f9-2330def9aa29,2024-06-15T22:22:00,u_141,i_104,view
86604d2e-53e3-4c88-aa10-5d1e9fa87648,2024-05-17T06:07:00,u_37,i_157,add_to_cart
bef00cf2-5353-4f10-a542-8cfa1711cd93,2024-05-10T23:26:00,u_139,i_140,view
59c1b8c7-3746-43a8-83b8-19c89db2b92e,2024-08-15T07:37:00,u_156,i_52,view
0237e939-481d-44e4-ab59-c6f399cc81ce,2024-05-12T01:41:00,u_3,i_177,add_to_cart
3a72c99f-9fc3-415f-8a74-8cbb019713d8,2024-08-13T12:37:00,u_118,i_221,view
534f01f1-1255-47b3-a67e-d4193e282974,2024-06-11T13:15:00,u_169,i_162,view
fac4739c-c9b1-44d4-a9c8-7156afd7b657,2024-06-15T19:39:00,u_184,i_103,view
a67e420b-c06a-4d3c-837e-2569f05d05f5,2024-07-21T00:08:00,u_106,i_83,view
a3fa93e8-cc14-4bfc-baca-b8a0eae9d670,2024-08-13T19:43:00,u_176,i_10,view
962f43bb-b064-4c4b-994f-b2348a229ff5,2024-05-27T22:13:00,u_8,i_120,view
24d761fa-01df-44e6-8103-d0c3c06750a6,2024-05-12T01:06:00,u_46,i_80,view
62ab5f2f-7985-4d51-9d0f-c6a1262d8ce7,2024-07-16T07:27:00,u_92,i_79,view
437d5aea-1f90-48d5-939a-3b4a4dffc79d,2024-08-27T08:29:00,u_78,i_7,view
c38582ad-1d25-4f36-8976-f179cb3ea638,2024-06-27T20:04:00,u_114,i_150,view
18ef9195-6f0e-4ddc-968b-bfdbaf5b677d,2024-07-30T01:42:00,u_55,i_83,add_to_cart
2a288e46-7413-4f31-846a-c7d77f34bcc4,2024-06-12T12:50:00,u_95,i_66,view
17bb8bc9-03cc-41e3-a44f-210d381a2fc4,2024-05-12T11:03:00,u_195,i_221,view
d37656f8-451f-4984-9791-0df97c48232c,2024-07-16T00:21:00,u_37,i_100,view
8057cc1b-b3e7-435c-9da8-f6849a4bedba,2024-05-20T15:38:00,u_198,i_22,view
61589d75-021a-46c1-a0ee-21bd2227829d,2024-07-31T19:06:00,u_192,i_123,view
55876af7-6382-48c9-965b-7b67637019ed,2024-07-17T23:54:00,u_8,i_209,purchase
274bc123-eec0-4cb6-a627-4d5a199268cd,2024-08-23T02:17:00,u_76,i_52,view
9e2d7e5e-f0e0-4b1c-9251-e9d4eb9999bd,2024-08-07T16:52:00,u_72,i_286,view
80c84d0d-30b0-4165-abd8-60b7aac7df7f,2024-06-21T14:34:00,u_67,i_274,purchase
d1ee5221-c43d-4898-8515-ebe799390c07,2024-06-30T21:43:00,u_65,i_291,purchase
9ce05955-c7d2-4d51-922a-9fcb1d6c4f8b,2024-07-22T07:29:00,u_51,i_193,view
e699ce94-61a6-4255-ad20-6b69271dfa18,2024-07-23T19:57:00,u_128,i_153,view
c46a8a78-c530-4716-a39f-074531ca91f2,2024-08-13T04:33:00,u_1,i_189,view
7b547901-68ac-4476-94c2-be60275a8e81,2024-07-24T21:54:00,u_155,i_172,view
05d107c2-a5d7-497c-a928-80d6f32f3dec,2024-07-15T06:29:00,u_46,i_14,view
dd2dd016-df5d-4d52-b67b-f581281ab8c9,2024-06-30T05:35:00,u_14,i_207,view
684104e8-1cc2-49fe-890f-1064d02b3421,2024-05-26T16:56:00,u_117,i_54,view
440131d7-2aba-4a00-86b2-637ebada8e2f,2024-06-15T05:22:00,u_47,i_176,view
dc472615-424e-4c7c-a214-865f6b9d9ab4,2024-08-21T15:45:00,u_141,i_155,view
92bd9c65-3c07-4ec3-aa5c-1a75109b0bd0,2024-06-22T10:27:00,u_189,i_226,view
ee263a00-b5c1-413d-bb44-e29567396ada,2024-08-21T09:10:00,u_196,i_141,view
2c4e138b-95db-41e1-aba2-6e89c92dd189,2024-08-15T16:26:00,u_33,i_146,add_to_cart
eff90592-07c6-40fe-a2e3-80d1680c9609,2024-05-23T11:55:00,u_166,i_65,view
72b8406d-e14d-40fc-bf9e-f85093306d3c,2024-07-20T19:08:00,u_113,i_252,view
3872e70a-c2e9-4fab-b2ae-2a05f292f3e4,2024-06-20T10:10:00,u_116,i_209,view
ff304c6e-c8a6-423c-ba44-002323f482ee,2024-08-16T19:40:00,u_105,i_121,add_to_cart
4656fd0e-c68d-4690-b1dc-bf75521576c6,2024-07-30T23:21:00,u_174,i_177,view
8fd4e719-7e90-44b8-8c28-e10b4130cd66,2024-08-16T12:46:00,u_97,i_44,view
96b4137a-0939-4efa-99d8-0efeedc2d376,2024-08-17T11:02:00,u_144,i_281,view
4e0a60ec-528e-4a1f-9f2f-7620f8ab7a1d,2024-05-09T14:37:00,u_138,i_9,add_to_cart
656b50f7-5f77-4dc8-9d7b-8c3cad51c907,2024-05-22T22:52:00,u_145,i_105,view
6c35ae04-2f9d-4fd3-92a0-bf6edbe6798e,2024-06-22T10:30:00,u_54,i_188,view
2ed636f4-94ee-46bc-899b-b96d32ac03cf,2024-08-24T02:38:00,u_153,i_98,view
f165e123-d60a-4b4f-b6d6-4ade268b9ad8,2024-05-04T22:35:00,u_81,i_52,view
0f45ae38-5749-4d37-80fa-70002959622c,2024-05-09T07:14:00,u_143,i_136,view
547ac9bb-1cdf-4791-861d-939bddafa042,2024-07-30T08:49:00,u_168,i_271,view
135ff08d-9d30-46a5-8110-d9bb62b12509,2024-06-02T11:45:00,u_69,i_217,view
a64df4b3-c030-4530-845c-f51aa6e2ee43,2024-07-05T07:07:00,u_26,i_102,view
0009c709-ec18-4190-880f-8062519474fe,2024-08-27T20:34:00,u_195,i_156,view
0aa21cc4-246a-4229-aa74-758b3ece7dbc,2024-05-12T13:30:00,u_166,i_188,view
a5127cef-6c5c-451a-9893-52684b5018b2,2024-08-11T02:08:00,u_100,i_177,add_to_cart
94c37992-52a6-4eb9-952f-2bcbd1290567,2024-06-07T20:29:00,u_55,i_285,add_to_cart
608d5deb-e34a-4247-9b03-5483062025e0,2024-05-11T10:50:00,u_23,i_86,view
69970e63-061a-4c8f-a052-d53d35cb4ec5,2024-05-29T02:30:00,u_91,i_159,view
6f75239f-c146-4265-8d19-27a91d4d742e,2024-08-01T02:57:00,u_17,i_36,view
e1f5e7a5-3568-481c-93f8-f50d5a6d895a,2024-08-03T21:16:00,u_70,i_271,add_to_cart
a8c8968e-fba9-4b98-96df-acf937ac3fd1,2024-06-28T05:47:00,u_26,i_122,add_to_cart
fd982b52-8536-4e02-b075-0816ef785119,2024-07-29T17:37:00,u_16,i_132,view
01580849-f576-4b85-bf00-a056207a358d,2024-08-06T20:22:00,u_110,i_234,purchase
4a6722df-4aa0-4beb-a595-d4b8045d0320,2024-06-06T11:50:00,u_115,i_24,purchase
009bf459-b2fc-48c8-8164-9a446bf3727f,2024-06-26T04:12:00,u_65,i_239,view
b6d882da-071c-4b9d-9b5d-d15ca25c53e8,2024-08-21T20:35:00,u_159,i_111,view
c58e8984-dece-46bf-8497-b0a92ba4cb84,2024-05-19T11:20:00,u_119,i_72,view
4932f7ed-20c7-4b7b-be84-ccc165a7f0c2,2024-05-09T22:49:00,u_180,i_2,add_to_cart
50635488-b3b4-4699-9ac9-970c50189978,2024-08-21T01:44:00,u_181,i_278,view
0fddd924-5d30-4a3b-91ea-c8f107d3c8ad,2024-05-13T14:01:00,u_114,i_153,view
7200f513-2535-4c77-a880-9e2ca85da9ee,2024-07-17T13:55:00,u_18,i_141,view
2e3424ef-04c2-4079-b827-c80302b0f913,2024-05-23T02:55:00,u_157,i_143,add_to_cart
08db6f78-852c-41f6-b5e9-c3e4ce8bf804,2024-05-06T18:27:00,u_197,i_9,view
be28a3bd-f389-4770-8d72-72e08f1428d3,2024-08-06T12:16:00,u_105,i_14,add_to_cart
08a5d3cf-da8a-46d8-9466-2d54de1a67c3,2024-06-28T12:45:00,u_183,i_121,add_to_cart
7efcc74b-5ffb-4010-91fd-bc2d34b743d5,2024-07-27T01:44:00,u_116,i_134,add_to_cart
5e8af863-057d-46a3-9b1d-81d1fb42ae2f,2024-07-27T07:45:00,u_36,i_116,view
8e412922-4dd1-4726-aade-410117193140,2024-08-08T04:09:00,u_129,i_151,view
df58f687-03c5-4c84-ac47-0b7c006b39e6,2024-05-18T06:21:00,u_84,i_191,view
6f70f054-f300-41ae-8be8-e27f1fca6b56,2024-06-06T07:49:00,u_137,i_100,view
589b8b53-2f4f-4c4c-832f-a9b7b60c209f,2024-06-10T04:50:00,u_190,i_142,view
0f37d785-5a1c-4c9f-948d-d3c34b7e4e11,2024-05-26T16:34:00,u_40,i_168,add_to_cart
6b093254-9984-4d1e-88b7-c2a69a1bebe3,2024-07-29T13:19:00,u_180,i_37,view
571190e9-a43b-4102-8a6b-eb16abe08b91,2024-05-05T04:17:00,u_30,i_231,view
4cfbf5e1-00ed-4dae-8761-67fddf40654c,2024-05-13T06:10:00,u_89,i_197,view
53b7d61b-70d2-4822-b3d6-9f9ef00ce0f6,2024-05-13T11:01:00,u_58,i_242,view
a978ea60-7087-454a-a302-c74a0320c6a6,2024-07-20T03:43:00,u_187,i_159,view
396964d8-b514-4267-a022-496a08e2a043,2024-08-13T10:19:00,u_43,i_18,view
ef69daa3-878e-4017-82fb-5028a82f6bd6,2024-08-12T16:54:00,u_147,i_136,view
39dae006-cb3e-457b-9d0f-b96821857d1e,2024-06-12T12:03:00,u_144,i_209,view
5c40b35e-59fa-4f94-8ba2-a8bc7bd70301,2024-08-17T12:21:00,u_79,i_32,view
6d8af779-81de-4ef9-b799-5b0256b0a1e8,2024-07-25T22:20:00,u_119,i_290,view
a4043001-5f63-4484-bb29-91518fa9b5b3,2024-05-10T12:58:00,u_29,i_195,view
683b93a5-62c6-4bbe-b32c-611f85240e23,2024-07-01T08:11:00,u_5,i_148,add_to_cart
54549ce4-7c8f-4ede-8925-b75d80bc649d,2024-07-12T12:15:00,u_24,i_204,view
bda57f44-9eb0-4cec-9df6-899d193e0d00,2024-05-01T20:58:00,u_149,i_266,view
b7a94e92-541e-45ce-b3a3-085fe7125a53,2024-08-21T07:27:00,u_151,i_240,view
088cc1f5-5979-4f5e-8cf3-f143dfb0eb87,2024-05-04T04:55:00,u_58,i_96,view
f2042a3f-849c-4dfb-9378-317839dfb1af,2024-05-21T04:21:00,u_126,i_162,view
60771c25-6edc-48ea-b6bf-daf2960b631d,2024-05-02T08:37:00,u_24,i_240,view
e1e88c92-d226-47b5-adeb-7554a40f61fe,2024-06-19T14:32:00,u_192,i_238,view
308ff97e-9858-4950-9c66-a123b796d3e4,2024-07-20T20:48:00,u_48,i_13,view
e7f092d9-9adf-48ad-93a9-3edb94b11edc,2024-08-06T12:58:00,u_5,i_28,view
4592a961-ecaa-4ae1-a006-0842b99dc483,2024-06-24T20:26:00,u_50,i_168,purchase
89edd45a-ce1f-4142-837d-c0e4fff91a4b,2024-05-06T23:16:00,u_61,i_159,view
295d47e4-4286-49a6-88e3-9b3c31a9d2e7,2024-07-18T13:58:00,u_49,i_174,view
bc769b84-4531-4522-93fc-4808c8425446,2024-07-21T05:14:00,u_65,i_118,add_to_cart
d7d618e4-6496-48eb-9342-99bde2a55644,2024-05-01T02:23:00,u_68,i_92,view
116d0d60-5125-48f3-a58d-efe66cf27b27,2024-08-28T11:23:00,u_40,i_253,view
c7e4dc87-bba2-4abf-8f64-13352c3482fe,2024-07-31T22:45:00,u_45,i_6,view
8c20295f-5c7a-4556-8623-b544f70dc518,2024-05-28T23:50:00,u_60,i_17,view
930e7938-6ec9-4a6a-b51f-bb88a179d390,2024-06-26T00:18:00,u_94,i_287,view
dfd9aac2-99a5-468b-8170-081760ab55f4,2024-08-15T12:58:00,u_140,i_1,view
4d540bfe-48a8-4860-9819-4209fac19b26,2024-06-14T02:15:00,u_157,i_1,add_to_cart
4da812a2-0c33-4757-ac55-f4bf66f3a4e6,2024-06-14T03:59:00,u_107,i_123,add_to_cart
e74f6658-c950-4bbe-87ce-efb8dd2a46bb,2024-06-03T10:58:00,u_96,i_128,view
04ffce7a-1dff-4486-85f3-c75ba381514d,2024-06-18T02:14:00,u_192,i_195,view
a903455c-5190-4091-a07e-acc64dc2a474,2024-07-07T07:38:00,u_174,i_40,view
ed4d696d-4caa-4ef0-9dc1-4e3917d69392,2024-05-29T22:06:00,u_177,i_84,view
13f39302-5251-44a4-b595-f6378bb47196,2024-05-07T15:32:00,u_161,i_15,view
f4161129-da54-486c-96a1-c7af7fb00d94,2024-06-05T16:26:00,u_95,i_194,purchase
a82289fb-8776-4ac2-9823-3a18e65a405a,2024-06-04T10:26:00,u_124,i_186,view
596370cd-37fb-4fd4-9325-897c61f0ff26,2024-06-28T21:45:00,u_197,i_69,purchase
1c406d8e-5061-4426-b44e-c4eed8efde30,2024-07-09T12:02:00,u_143,i_289,view
2350e6a1-bfce-4c37-be24-5866c50ccfe0,2024-07-21T06:45:00,u_100,i_82,view
2ab0b964-f11b-4969-9fe5-131c412d5725,2024-05-28T17:32:00,u_82,i_127,view
0f61b2a6-f9a2-4a38-a5a2-4c819c82410b,2024-07-09T06:37:00,u_66,i_50,view
f322cd8d-3a22-4c59-b587-2e04b73139dc,2024-05-18T04:23:00,u_85,i_101,view
a2d14b1c-2a17-411f-ba3a-988ba76aedca,2024-05-07T15:27:00,u_41,i_179,view
54942598-489e-4f6d-b53d-f5dcf3a834b3,2024-05-10T22:16:00,u_68,i_85,view
1ad8acbf-96f5-481a-b3c7-bcb986d17dec,2024-07-25T16:53:00,u_102,i_97,add_to_cart
c1cb44c2-6044-4ce0-aca3-8fb12c626899,2024-05-30T12:04:00,u_174,i_246,view
0971d6ea-8282-4abf-a812-00a2d6241f78,2024-07-26T01:38:00,u_23,i_74,view
4783c904-ebd8-4224-ae5f-b8be2659eb2b,2024-08-17T11:59:00,u_101,i_162,view
7fbef759-3611-4f56-aa07-9db527129d55,2024-07-26T14:11:00,u_167,i_16,view
60333f87-e93f-4944-b81f-8d1e15a947a0,2024-08-25T10:23:00,u_102,i_233,view
f71e4c8b-3417-4337-8cdf-3775025fc129,2024-07-16T09:11:00,u_32,i_289,view
b797399e-9250-4e66-be3c-122de08f6db5,2024-08-11T19:23:00,u_102,i_273,purchase
61267343-37a4-418c-a2c0-09bab7946224,2024-08-13T09:36:00,u_101,i_213,view
d4fc3453-b7b6-42bd-a3bf-ad9094d8015e,2024-05-12T20:02:00,u_110,i_108,view
a34449fa-3682-40d9-8515-79a79a52f8c4,2024-06-12T04:12:00,u_89,i_262,view
f2941365-93ff-4257-a46a-17adf1209a27,2024-08-08T14:24:00,u_81,i_163,add_to_cart
4818c4d1-8ccc-4e27-aa32-033c8c4865d2,2024-08-04T23:16:00,u_126,i_242,add_to_cart
a969fd5c-7924-4299-a781-3d2c9334d2b4,2024-07-02T09:03:00,u_73,i_151,add_to_cart
b75bee3b-1283-43a9-a7a6-156653af3593,2024-08-01T10:32:00,u_190,i_219,view
0f6acce6-1134-4550-8271-6befae11635b,2024-08-21T14:54:00,u_122,i_167,add_to_cart
8794ac30-9163-4c4e-af76-59eae95ff95a,2024-06-29T16:57:00,u_140,i_4,view
bd5c5ef4-ae13-4baa-acc2-e7953423dffb,2024-05-13T12:13:00,u_13,i_51,view
4dd27fb1-5b3d-4757-91a4-7db9fc8961e5,2024-07-30T11:06:00,u_67,i_32,add_to_cart
640f49dc-9375-45cb-b556-0b3382f1984e,2024-07-27T10:38:00,u_70,i_105,view
049d997d-53ad-4a37-810c-d3ef95b64233,2024-05-03T09:41:00,u_18,i_250,view
55de97ac-b90c-40a7-8116-b15088308e48,2024-06-12T07:42:00,u_51,i_10,add_to_cart
8ae18d69-17bc-400d-9e29-e890b753aef0,2024-07-16T23:03:00,u_138,i_203,view
07a9b155-d67b-4ccc-8da5-f99aa5e9ffc7,2024-06-11T18:55:00,u_155,i_18,view
9ac2293d-cf4b-47e2-86f0-317d0a1e7799,2024-05-25T09:17:00,u_101,i_232,purchase
04da0f40-96a5-40ba-9169-4cc7f0047918,2024-05-31T04:47:00,u_44,i_270,view
